;COD_MUNIC_IBGE;ANO_CENSO;SIGLA;MEDIA_PONTUACAO_ESCOLAS_POR_CIDADE;NM_MUN_2017
445;3539905.0;2013;SP;934.0;POLONI
446;3540002.0;2013;SP;707.0;POMPÉIA
447;3540101.0;2013;SP;631.0;PONGAÍ
448;3540200.0;2013;SP;608.08;PONTAL
449;3540259.0;2013;SP;767.6666666666666;PONTALINDA
450;3540309.0;2013;SP;883.0;PONTES GESTAL
451;3540408.0;2013;SP;750.3333333333334;POPULINA
452;3540507.0;2013;SP;554.4;PORANGABA
453;3540606.0;2013;SP;618.875;PORTO FELIZ
454;3540705.0;2013;SP;684.96875;PORTO FERREIRA
455;3540754.0;2013;SP;483.7142857142857;POTIM
456;3540804.0;2013;SP;882.7142857142857;POTIRENDABA
457;3540853.0;2013;SP;470.75;PRACINHA
458;3540903.0;2013;SP;825.1;PRADÓPOLIS
459;3541000.0;2013;SP;944.6603773584906;PRAIA GRANDE
460;3541059.0;2013;SP;538.6;PRATÂNIA
461;3541109.0;2013;SP;512.25;PRESIDENTE ALVES
462;3541208.0;2013;SP;463.3636363636364;PRESIDENTE BERNARDES
463;3541307.0;2013;SP;786.48;PRESIDENTE EPITÁCIO
464;3541406.0;2013;SP;743.5619047619048;PRESIDENTE PRUDENTE
465;3541505.0;2013;SP;593.2592592592592;PRESIDENTE VENCESLAU
466;3541604.0;2013;SP;415.80645161290323;PROMISSÃO
467;3541653.0;2013;SP;562.3333333333334;QUADRA
468;3541703.0;2013;SP;912.5;QUATÁ
469;3541802.0;2013;SP;725.0;QUEIROZ
470;3541901.0;2013;SP;622.4444444444445;QUELUZ
471;3542008.0;2013;SP;654.0;QUINTANA
472;3542107.0;2013;SP;654.375;RAFARD
473;3542206.0;2013;SP;555.3333333333334;RANCHARIA
474;3542305.0;2013;SP;517.0;REDENÇÃO DA SERRA
475;3542404.0;2013;SP;499.0;REGENTE FEIJÓ
476;3542503.0;2013;SP;481.1666666666667;REGINÓPOLIS
477;3542602.0;2013;SP;391.2105263157895;REGISTRO
478;3542701.0;2013;SP;868.0;RESTINGA
479;3542800.0;2013;SP;232.16666666666666;RIBEIRA
480;3542909.0;2013;SP;584.2;RIBEIRÃO BONITO
481;3543006.0;2013;SP;216.62;RIBEIRÃO BRANCO
482;3543105.0;2013;SP;708.0;RIBEIRÃO CORRENTE
483;3543204.0;2013;SP;858.6666666666666;RIBEIRÃO DO SUL
484;3543238.0;2013;SP;462.75;RIBEIRÃO DOS ÍNDIOS
485;3543253.0;2013;SP;218.3846153846154;RIBEIRÃO GRANDE
486;3543303.0;2013;SP;798.8615384615384;RIBEIRÃO PIRES
487;3543402.0;2013;SP;848.0049504950495;RIBEIRÃO PRETO
488;3543501.0;2013;SP;523.0;RIVERSUL
489;3543600.0;2013;SP;965.0;RIFAINA
490;3543709.0;2013;SP;573.125;RINCÃO
491;3543808.0;2013;SP;594.75;RINÓPOLIS
492;3543907.0;2013;SP;687.1348314606741;RIO CLARO
493;3544004.0;2013;SP;606.28;RIO DAS PEDRAS
494;3544103.0;2013;SP;643.2173913043479;RIO GRANDE DA SERRA
495;3544202.0;2013;SP;591.5714285714286;RIOLÂNDIA
496;3544251.0;2013;SP;599.5263157894736;ROSANA
497;3544301.0;2013;SP;491.2857142857143;ROSEIRA
498;3544400.0;2013;SP;416.5;RUBIÁCEA
499;3544509.0;2013;SP;1186.0;RUBINÉIA
500;3544608.0;2013;SP;581.25;SABINO
501;3544707.0;2013;SP;711.3333333333334;SAGRES
502;3544806.0;2013;SP;800.75;SALES
503;3544905.0;2013;SP;882.6666666666666;SALES OLIVEIRA
504;3545001.0;2013;SP;265.9642857142857;SALESÓPOLIS
505;3545100.0;2013;SP;662.6666666666666;SALMOURÃO
506;3545159.0;2013;SP;695.4;SALTINHO
507;3545209.0;2013;SP;1245.78125;SALTO
508;3545308.0;2013;SP;555.3214285714286;SALTO DE PIRAPORA
509;3545407.0;2013;SP;734.5;SALTO GRANDE
510;3545506.0;2013;SP;965.6666666666666;SANDOVALINA
511;3545605.0;2013;SP;638.3333333333334;SANTA ADÉLIA
512;3545704.0;2013;SP;676.75;SANTA ALBERTINA
513;3545803.0;2013;SP;819.202380952381;SANTA BÁRBARA D'OESTE
514;3546009.0;2013;SP;468.5;SANTA BRANCA
515;3546108.0;2013;SP;862.0;SANTA CLARA D'OESTE
516;3546207.0;2013;SP;599.2;SANTA CRUZ DA CONCEIÇÃO
517;3546256.0;2013;SP;616.0;SANTA CRUZ DA ESPERANÇA
518;3546306.0;2013;SP;819.6153846153846;SANTA CRUZ DAS PALMEIRAS
519;3546405.0;2013;SP;597.2857142857143;SANTA CRUZ DO RIO PARDO
520;3546504.0;2013;SP;606.0;SANTA ERNESTINA
521;3546603.0;2013;SP;800.4583333333334;SANTA FÉ DO SUL
522;3546702.0;2013;SP;670.1875;SANTA GERTRUDES
523;3546801.0;2013;SP;377.7313432835821;SANTA ISABEL
524;3546900.0;2013;SP;683.4;SANTA LÚCIA
525;3547007.0;2013;SP;933.6666666666666;SANTA MARIA DA SERRA
526;3547106.0;2013;SP;453.6;SANTA MERCEDES
527;3547205.0;2013;SP;791.0;SANTANA DA PONTE PENSA
528;3547304.0;2013;SP;917.9142857142857;SANTANA DE PARNAÍBA
529;3547403.0;2013;SP;602.3333333333334;SANTA RITA D'OESTE
530;3547502.0;2013;SP;539.25;SANTA RITA DO PASSA QUATRO
531;3547601.0;2013;SP;631.7647058823529;SANTA ROSA DE VITERBO
532;3547650.0;2013;SP;682.5;SANTA SALETE
533;3547700.0;2013;SP;451.42857142857144;SANTO ANASTÁCIO
534;3547809.0;2013;SP;989.5537634408602;SANTO ANDRÉ
535;3547908.0;2013;SP;624.4;SANTO ANTÔNIO DA ALEGRIA
536;3548005.0;2013;SP;484.0;SANTO ANTÔNIO DE POSSE
537;3548054.0;2013;SP;727.8571428571429;SANTO ANTÔNIO DO ARACANGUÁ
538;3548104.0;2013;SP;433.85714285714283;SANTO ANTÔNIO DO JARDIM
539;3548203.0;2013;SP;367.84615384615387;SANTO ANTÔNIO DO PINHAL
540;3548302.0;2013;SP;463.75;SANTO EXPEDITO
541;3548401.0;2013;SP;526.6666666666666;SANTÓPOLIS DO AGUAPEÍ
542;3548500.0;2013;SP;904.273381294964;SANTOS
543;3548609.0;2013;SP;421.7;SÃO BENTO DO SAPUCAÍ
544;3548708.0;2013;SP;1188.6602316602316;SÃO BERNARDO DO CAMPO
545;3548807.0;2013;SP;1089.0722891566265;SÃO CAETANO DO SUL
546;3548906.0;2013;SP;891.5483870967741;SÃO CARLOS
547;3549003.0;2013;SP;878.0;SÃO FRANCISCO
548;3549102.0;2013;SP;572.0;SÃO JOÃO DA BOA VISTA
549;3549201.0;2013;SP;462.0;SÃO JOÃO DAS DUAS PONTES
550;3549250.0;2013;SP;723.0;SÃO JOÃO DE IRACEMA
551;3549300.0;2013;SP;588.0;SÃO JOÃO DO PAU D'ALHO
552;3549409.0;2013;SP;767.6206896551724;SÃO JOAQUIM DA BARRA
553;3549508.0;2013;SP;517.7142857142857;SÃO JOSÉ DA BELA VISTA
554;3549607.0;2013;SP;239.2;SÃO JOSÉ DO BARREIRO
555;3549706.0;2013;SP;541.9459459459459;SÃO JOSÉ DO RIO PARDO
556;3549805.0;2013;SP;850.6641791044776;SÃO JOSÉ DO RIO PRETO
557;3549904.0;2013;SP;822.2875536480686;SÃO JOSÉ DOS CAMPOS
558;3549953.0;2013;SP;394.3333333333333;SÃO LOURENÇO DA SERRA
559;3550001.0;2013;SP;516.1666666666666;SÃO LUIZ DO PARAITINGA
560;3550100.0;2013;SP;509.10714285714283;SÃO MANUEL
561;3550209.0;2013;SP;571.3461538461538;SÃO MIGUEL ARCANJO
562;3550308.0;2013;SP;1031.7144861452123;SÃO PAULO
563;3550407.0;2013;SP;556.0;SÃO PEDRO
564;3550506.0;2013;SP;634.1428571428571;SÃO PEDRO DO TURVO
565;3550605.0;2013;SP;623.2461538461539;SÃO ROQUE
566;3550704.0;2013;SP;592.6507936507936;SÃO SEBASTIÃO
567;3550803.0;2013;SP;361.8888888888889;SÃO SEBASTIÃO DA GRAMA
568;3550902.0;2013;SP;560.1333333333333;SÃO SIMÃO
569;3551009.0;2013;SP;557.2432432432432;SÃO VICENTE
570;3551108.0;2013;SP;313.6470588235294;SARAPUÍ
571;3551207.0;2013;SP;674.6666666666666;SARUTAIÁ
572;3551306.0;2013;SP;671.75;SEBASTIANÓPOLIS DO SUL
573;3551405.0;2013;SP;507.3636363636364;SERRA AZUL
574;3551504.0;2013;SP;890.8;SERRANA
575;3551603.0;2013;SP;454.57142857142856;SERRA NEGRA
576;3551702.0;2013;SP;785.1636363636363;SERTÃOZINHO
577;3551801.0;2013;SP;289.4074074074074;SETE BARRAS
578;3551900.0;2013;SP;461.625;SEVERÍNIA
579;3552007.0;2013;SP;283.45454545454544;SILVEIRAS
580;3552106.0;2013;SP;376.13953488372096;SOCORRO
581;3552205.0;2013;SP;897.5127118644068;SOROCABA
582;3552304.0;2013;SP;783.5714285714286;SUD MENNUCCI
583;3552403.0;2013;SP;964.7972972972973;SUMARÉ
584;3552502.0;2013;SP;863.824;SUZANO
585;3552551.0;2013;SP;648.75;SUZANÁPOLIS
586;3552601.0;2013;SP;599.5714285714286;TABAPUÃ
587;3552700.0;2013;SP;388.8125;TABATINGA
588;3552809.0;2013;SP;886.7738095238095;TABOÃO DA SERRA
589;3552908.0;2013;SP;649.2;TACIBA
590;3553005.0;2013;SP;563.7777777777778;TAGUAÍ
591;3553104.0;2013;SP;593.8;TAIAÇU
592;3553203.0;2013;SP;490.1666666666667;TAIÚVA
593;3553302.0;2013;SP;621.8823529411765;TAMBAÚ
594;3553401.0;2013;SP;694.3846153846154;TANABI
595;3553500.0;2013;SP;532.2;TAPIRAÍ
596;3553609.0;2013;SP;370.625;TAPIRATIBA
597;3553658.0;2013;SP;513.75;TAQUARAL
598;3553708.0;2013;SP;652.8409090909091;TAQUARITINGA
599;3553807.0;2013;SP;741.9411764705883;TAQUARITUBA
600;3553856.0;2013;SP;890.8333333333334;TAQUARIVAÍ
601;3553906.0;2013;SP;892.3333333333334;TARABAI
602;3553955.0;2013;SP;1044.4444444444443;TARUMÃ
603;3554003.0;2013;SP;430.11650485436894;TATUÍ
604;3554102.0;2013;SP;591.2838709677419;TAUBATÉ
605;3554201.0;2013;SP;335.1818181818182;TEJUPÁ
606;3554300.0;2013;SP;464.4;TEODORO SAMPAIO
607;3554409.0;2013;SP;605.0;TERRA ROXA
608;3554508.0;2013;SP;458.38461538461536;TIETÊ
609;3554607.0;2013;SP;425.5;TIMBURI
610;3554656.0;2013;SP;518.6666666666666;TORRE DE PEDRA
611;3554706.0;2013;SP;776.8;TORRINHA
612;3554755.0;2013;SP;593.3333333333334;TRABIJU
613;3554805.0;2013;SP;562.8965517241379;TREMEMBÉ
614;3554904.0;2013;SP;707.5;TRÊS FRONTEIRAS
615;3554953.0;2013;SP;493.6666666666667;TUIUTI
616;3555000.0;2013;SP;574.1463414634146;TUPÃ
617;3555109.0;2013;SP;788.4285714285714;TUPI PAULISTA
618;3555208.0;2013;SP;438.0;TURIÚBA
619;3555307.0;2013;SP;515.5;TURMALINA
620;3555356.0;2013;SP;630.8333333333334;UBARANA
621;3555406.0;2013;SP;581.765625;UBATUBA
622;3555505.0;2013;SP;773.3333333333334;UBIRAJARA
623;3555604.0;2013;SP;653.2857142857143;UCHOA
624;3555703.0;2013;SP;414.3333333333333;UNIÃO PAULISTA
625;3555802.0;2013;SP;874.2;URÂNIA
626;3555901.0;2013;SP;497.3333333333333;URU
627;3556008.0;2013;SP;581.5555555555555;URUPÊS
628;3556107.0;2013;SP;998.6666666666666;VALENTIM GENTIL
629;3556206.0;2013;SP;571.7258064516129;VALINHOS
630;3556305.0;2013;SP;469.8333333333333;VALPARAÍSO
631;3556354.0;2013;SP;341.0;VARGEM
632;3556404.0;2013;SP;649.125;VARGEM GRANDE DO SUL
633;3556453.0;2013;SP;502.86842105263156;VARGEM GRANDE PAULISTA
634;3556503.0;2013;SP;669.0;VÁRZEA PAULISTA
635;3556602.0;2013;SP;667.1111111111111;VERA CRUZ
636;3556701.0;2013;SP;780.0975609756098;VINHEDO
637;3556800.0;2013;SP;560.4117647058823;VIRADOURO
638;3556909.0;2013;SP;927.3333333333334;VISTA ALEGRE DO ALTO
639;3556958.0;2013;SP;579.0;VITÓRIA BRASIL
640;3557006.0;2013;SP;704.3870967741935;VOTORANTIM
641;3557105.0;2013;SP;803.8571428571429;VOTUPORANGA
642;3557154.0;2013;SP;716.0;ZACARIAS
643;3557204.0;2013;SP;595.7272727272727;CHAVANTES
644;3557303.0;2013;SP;386.90909090909093;ESTIVA GERBI
